"date_time","Dry.Bulb.Temperature...C.","Relative.Humidity....","Wind.Speed..m.s.","Wind.Direction..Deg.","Global.Horizontal.Radiation..W.m2.","Direct.Normal.Radiation..W.m2.","Diffuse.Horizontal.Radiation..W.m2.","county_code"
2018-07-15 05:00:00,23.95,93.57,2.1,195,0,0,0,"G4500910"
2018-07-15 06:00:00,23.9,93.57,0,190,0.5,0,0.5,"G4500910"
2018-07-15 07:00:00,23.9,93.57,0,63.33,16,0,16,"G4500910"
2018-07-15 08:00:00,24.4,90.81,0,213.33,65,3,64,"G4500910"
2018-07-15 09:00:00,24.4,93.6,1.5,340,47.5,0,47.5,"G4500910"
2018-07-15 10:00:00,25.6,87.13,0,223.33,142,9.5,135,"G4500910"
2018-07-15 11:00:00,26.35,76.38,0.9,160,267,22.5,248.5,"G4500910"
2018-07-15 12:00:00,28.3,67.46,3.1,200,514,106.5,414.5,"G4500910"
2018-07-15 13:00:00,28.9,62.8,2.6,220,596.5,124,476,"G4500910"
2018-07-15 14:00:00,30,61.14,4.6,210,793,412,397.5,"G4500910"
2018-07-15 15:00:00,30,57.15,2.6,170,824.5,625,262.5,"G4500910"
2018-07-15 16:00:00,30.6,49.69,3.6,230,730.5,677.5,193,"G4500910"
2018-07-15 17:00:00,30,55.07,2.6,190,568,611.5,173,"G4500910"
2018-07-15 18:00:00,29.4,53.23,3.1,220,372.5,479.5,145.5,"G4500910"
2018-07-15 19:00:00,28.3,65.02,0,70,184,311.5,97,"G4500910"
2018-07-15 20:00:00,25.6,79.06,0,0,37.5,86.5,28,"G4500910"
2018-07-15 21:00:00,24.4,84.92,0,0,0,0,0,"G4500910"
2018-07-15 22:00:00,23.9,87.51,0,0,0,0,0,"G4500910"
2018-07-15 23:00:00,22.8,93.52,0,0,0,0,0,"G4500910"
2018-07-16,22.8,93.52,0,0,0,0,0,"G4500910"
2018-07-16 01:00:00,22.8,93.52,0,0,0,0,0,"G4500910"
2018-07-16 02:00:00,23.3,93.54,1.5,230,0,0,0,"G4500910"
2018-07-16 03:00:00,22.8,96.42,3.1,170,0,0,0,"G4500910"
2018-07-16 04:00:00,22.8,93.52,0,0,0,0,0,"G4500910"
2018-07-16 05:00:00,21.7,96.39,0,0,0,0,0,"G4500910"
2018-07-16 06:00:00,21.7,100,0,0,1.5,1,1.5,"G4500910"
2018-07-16 07:00:00,23.35,95.15,0,210,61.5,69.5,49.5,"G4500910"
2018-07-16 08:00:00,25,90.3,1.5,150,158.5,122,120,"G4500910"
2018-07-16 09:00:00,25.55,87.7,2.35,185,293.5,129.5,224,"G4500910"
2018-07-16 10:00:00,26.74,79.28,1.68,276.67,408.5,127,320,"G4500910"
2018-07-16 11:00:00,27.6,76.55,1.4,220,456,86,384,"G4500910"
2018-07-16 12:00:00,28.38,71.8,1.02,195,604.5,164,452,"G4500910"
2018-07-16 13:00:00,28.9,69.66,2.1,180,689,224.5,471,"G4500910"
2018-07-16 14:00:00,28.82,79.37,2.6,255,641,212,436.5,"G4500910"
2018-07-16 15:00:00,29.07,72,2.6,220,659.5,312.5,380.5,"G4500910"
2018-07-16 16:00:00,28.2,82.34,3.43,123.33,576,344.5,299,"G4500910"
2018-07-16 17:00:00,26.27,90.66,3.27,123.33,454,362.5,217,"G4500910"
2018-07-16 18:00:00,25.3,87.61,2.35,140,160,72.5,124,"G4500910"
2018-07-16 19:00:00,23.42,100,2.9,220,9.5,0,9.5,"G4500910"
2018-07-16 20:00:00,23.3,100,3.7,168,4.5,0,4.5,"G4500910"
2018-07-16 21:00:00,23.05,96.42,1.5,215,0,0,0,"G4500910"
2018-07-16 22:00:00,22.8,100,0,0,0,0,0,"G4500910"
2018-07-16 23:00:00,22.8,100,2.6,180,0,0,0,"G4500910"
2018-07-17,22.2,100,1.5,180,0,0,0,"G4500910"
2018-07-17 01:00:00,22.2,100,0.75,180,0,0,0,"G4500910"
2018-07-17 02:00:00,22.6,100,1.2,215,0,0,0,"G4500910"
2018-07-17 03:00:00,22.8,100,1.9,170,0,0,0,"G4500910"
2018-07-17 04:00:00,22.5,100,2.35,200,0,0,0,"G4500910"
2018-07-17 05:00:00,22.2,100,1.8,220,0,0,0,"G4500910"
2018-07-17 06:00:00,22.13,100,2.1,210,2,6.5,2,"G4500910"
2018-07-17 07:00:00,22.8,96.42,3.6,220,83,215,49.5,"G4500910"
2018-07-17 08:00:00,24.15,96.08,4.85,225,182,160.5,128.5,"G4500910"
2018-07-17 09:00:00,25,83.48,3.6,250,358,317,193.5,"G4500910"
2018-07-17 10:00:00,26.1,84.59,2.6,260,471.5,231,310,"G4500910"
2018-07-17 11:00:00,26.95,79.28,3.6,255,474.5,121.5,375,"G4500910"
2018-07-17 12:00:00,27.75,72.13,3.6,260,607.5,186,434,"G4500910"
2018-07-17 13:00:00,28.7,71.8,3.27,236.67,745,293,461,"G4500910"
2018-07-17 14:00:00,29.4,69.76,2.6,233.33,753.5,342,425.5,"G4500910"
2018-07-17 15:00:00,30.6,67.51,3.1,190,739,425.5,359,"G4500910"
2018-07-17 16:00:00,31.1,65.61,4.1,220,749.5,763.5,144.5,"G4500910"
2018-07-17 17:00:00,31.1,61.39,4.1,220,581,694,134,"G4500910"
2018-07-17 18:00:00,30.6,65.11,3.6,220,313.5,335.5,157,"G4500910"
2018-07-17 19:00:00,27.2,76.92,3.6,40,100,40,87.5,"G4500910"
2018-07-17 20:00:00,24.07,100,3.77,230,19,2,19,"G4500910"
2018-07-17 21:00:00,22.77,98.04,7.4,280,0,0,0,"G4500910"
2018-07-17 22:00:00,22.51,100,3.59,216.67,0,0,0,"G4500910"
2018-07-17 23:00:00,22.2,100,1.5,160,0,0,0,"G4500910"
2018-07-18,22.2,100,1.5,180,0,0,0,"G4500910"
2018-07-18 01:00:00,22.2,100,1.5,220,0,0,0,"G4500910"
2018-07-18 02:00:00,22.2,96.99,0,186.67,0,0,0,"G4500910"
2018-07-18 03:00:00,22,100,0,100,0,0,0,"G4500910"
2018-07-18 04:00:00,21.08,100,1.74,182,0,0,0,"G4500910"
2018-07-18 05:00:00,21.1,100,0,66.67,0,0,0,"G4500910"
2018-07-18 06:00:00,21.1,100,0,70,1.5,2,1.5,"G4500910"
2018-07-18 07:00:00,22.8,96.42,0,0,48.5,52.5,41.5,"G4500910"
2018-07-18 08:00:00,24.4,90.81,0,116.67,143.5,89.5,111,"G4500910"
2018-07-18 09:00:00,26.7,81.65,1.5,340,368.5,306,203.5,"G4500910"
2018-07-18 10:00:00,27.8,69.45,2.6,70,506.5,293.5,301.5,"G4500910"
2018-07-18 11:00:00,28.3,67.46,3.6,50,560.5,212.5,385.5,"G4500910"
2018-07-18 12:00:00,28.9,65.15,4.1,10,509.5,87,428.5,"G4500910"
2018-07-18 13:00:00,28.3,63.05,3.6,40,653.5,198.5,461,"G4500910"
2018-07-18 14:00:00,30,57.15,2.1,90,769,350.5,433,"G4500910"
2018-07-18 15:00:00,31.1,55.34,2.6,70,789,529.5,314,"G4500910"
2018-07-18 16:00:00,31.7,53.49,3.1,30,742.5,734.5,162.5,"G4500910"
2018-07-18 17:00:00,31.1,51.71,2.1,60,591,718.5,129,"G4500910"
2018-07-18 18:00:00,30.6,55.22,2.1,40,398.5,624.5,107,"G4500910"
2018-07-18 19:00:00,28.3,69.55,1.5,360,193.5,404.5,80,"G4500910"
2018-07-18 20:00:00,24.4,87.55,0,0,37.5,116.5,26,"G4500910"
2018-07-18 21:00:00,23.3,93.54,0,116.67,0,0,0,"G4500910"
2018-07-18 22:00:00,23.3,93.54,0,116.67,0,0,0,"G4500910"
2018-07-18 23:00:00,23.3,93.54,0,0,0,0,0,"G4500910"
2018-07-19,22.8,96.42,0,96.67,0,0,0,"G4500910"
2018-07-19 01:00:00,22.8,96.42,1.5,60,0,0,0,"G4500910"
2018-07-19 02:00:00,22.2,96.99,0,0,0,0,0,"G4500910"
2018-07-19 03:00:00,22.2,100,2.1,50,0,0,0,"G4500910"
2018-07-19 04:00:00,22.2,100,1.5,50,0,0,0,"G4500910"
2018-07-19 05:00:00,21.7,100,2.1,10,0,0,0,"G4500910"
2018-07-19 06:00:00,22.2,100,1.5,70,2,5,2,"G4500910"
2018-07-19 07:00:00,23.2,100,1.9,53.33,49.5,59,42.5,"G4500910"
2018-07-19 08:00:00,24.4,93.6,3.1,60,101.5,5.5,99.5,"G4500910"
2018-07-19 09:00:00,25.6,87.13,3.1,75,185.5,28.5,169.5,"G4500910"
2018-07-19 10:00:00,26.7,81.65,4.6,70,239,20.5,225,"G4500910"
2018-07-19 11:00:00,26.42,79.21,4.5,55,478,146,354,"G4500910"
2018-07-19 12:00:00,28.9,69.66,3.1,60,638,206,448,"G4500910"
2018-07-19 13:00:00,28.7,72.13,4.6,33.33,660,277,392,"G4500910"
2018-07-19 14:00:00,29.4,65.25,3.6,70,809,490.5,340,"G4500910"
2018-07-19 15:00:00,27.8,71.6,6.7,150,703.5,446,302,"G4500910"
2018-07-19 16:00:00,24.76,97.04,1.02,165,354.5,91,282.5,"G4500910"
2018-07-19 17:00:00,25,90.3,0,33.33,107.5,4.5,104.5,"G4500910"
2018-07-19 18:00:00,25.6,77.51,0,156.67,142.5,21,133,"G4500910"
2018-07-19 19:00:00,24.75,86.98,2.6,10,19,1,18.5,"G4500910"
2018-07-19 20:00:00,23.9,96.45,1.5,30,5,1,5,"G4500910"
2018-07-19 21:00:00,22.8,96.42,2.1,20,0,0,0,"G4500910"
2018-07-19 22:00:00,22.2,100,0,0,0,0,0,"G4500910"
2018-07-19 23:00:00,22.2,96.99,1.5,10,0,0,0,"G4500910"
2018-07-20,22.2,96.99,1.5,20,0,0,0,"G4500910"
2018-07-20 01:00:00,21.7,100,1.5,40,0,0,0,"G4500910"
2018-07-20 02:00:00,21.7,100,2.1,350,0,0,0,"G4500910"
2018-07-20 03:00:00,21.7,96.39,2.1,10,0,0,0,"G4500910"
2018-07-20 04:00:00,21.7,96.39,1.5,50,0,0,0,"G4500910"
2018-07-20 05:00:00,21.7,93.47,2.1,40,0,0,0,"G4500910"
2018-07-20 06:00:00,21,100,1.5,55,1,1.5,1,"G4500910"
2018-07-20 07:00:00,22.03,93.49,2.27,26.67,30,0,30,"G4500910"
2018-07-20 08:00:00,22.2,96.99,2.1,40,63,0,63,"G4500910"
2018-07-20 09:00:00,22.8,93.52,2.77,40,78.5,0,78.5,"G4500910"
2018-07-20 10:00:00,25,90.41,3.1,50,320.5,85.5,258.5,"G4500910"
2018-07-20 11:00:00,25.85,76.75,3.1,45,540,174,395,"G4500910"
2018-07-20 12:00:00,26.95,71.4,3.1,60,669.5,236,451.5,"G4500910"
2018-07-20 13:00:00,28.3,63.05,4.1,30,739.5,283.5,465.5,"G4500910"
2018-07-20 14:00:00,28.9,58.68,3.1,156.67,763.5,335.5,442,"G4500910"
2018-07-20 15:00:00,28.9,56.53,4.1,50,765,499.5,319.5,"G4500910"
2018-07-20 16:00:00,30,55.07,4.1,20,742,751.5,149.5,"G4500910"
2018-07-20 17:00:00,28.9,58.68,3.1,10,585.5,721.5,122.5,"G4500910"
2018-07-20 18:00:00,28.3,58.53,2.6,360,393,624,103.5,"G4500910"
2018-07-20 19:00:00,27.2,67.24,1.5,360,191,414,76.5,"G4500910"
2018-07-20 20:00:00,23.3,90.73,0,0,35,100.5,25.5,"G4500910"
2018-07-20 21:00:00,22.2,96.99,0,150,0,0,0,"G4500910"
2018-07-20 22:00:00,21.7,96.39,1.5,140,0,0,0,"G4500910"
2018-07-20 23:00:00,21.7,86.72,0,53.33,0,0,0,"G4500910"
2018-07-21,21.7,93.47,1.5,300,0,0,0,"G4500910"
2018-07-21 01:00:00,20.6,100,0,106.67,0,0,0,"G4500910"
2018-07-21 02:00:00,20.6,100,2.6,190,0,0,0,"G4500910"
2018-07-21 03:00:00,20,100,0,0,0,0,0,"G4500910"
2018-07-21 04:00:00,20,100,0,110,0,0,0,"G4500910"
2018-07-21 05:00:00,20,100,0,0,0,0,0,"G4500910"
2018-07-21 06:00:00,20,100,2.1,60,0.5,0.5,0.5,"G4500910"
2018-07-21 07:00:00,20.6,96.12,2.1,320,5.5,0,5.5,"G4500910"
2018-07-21 08:00:00,20.6,96.36,0,0,13.5,0,13.5,"G4500910"
2018-07-21 09:00:00,20.6,96.36,4.1,140,65,0,65,"G4500910"
2018-07-21 10:00:00,22.2,87.36,2.6,140,342,97,273,"G4500910"
2018-07-21 11:00:00,25.6,75.25,2.1,73.33,708.5,572.5,226,"G4500910"
2018-07-21 12:00:00,27.2,71.93,0,216.67,917.5,853.5,130,"G4500910"
2018-07-21 13:00:00,27.8,69.45,3.6,220,968,866,131,"G4500910"
2018-07-21 14:00:00,28.3,69.55,3.1,230,917,753,195.5,"G4500910"
2018-07-21 15:00:00,29.4,63.29,4.1,250,847.5,744.5,182,"G4500910"
2018-07-21 16:00:00,29.4,63.29,3.6,230,759,811.5,119,"G4500910"
2018-07-21 17:00:00,29.4,63.29,4.6,220,592.5,766.5,101.5,"G4500910"
2018-07-21 18:00:00,28.9,67.17,3.6,240,395.5,658,90.5,"G4500910"
2018-07-21 19:00:00,26.7,71.4,3.6,220,174,335.5,79.5,"G4500910"
2018-07-21 20:00:00,25.6,84.53,2.6,210,30.5,68,23,"G4500910"
2018-07-21 21:00:00,25.6,84.53,1.5,190,0,0,0,"G4500910"
2018-07-21 22:00:00,23.65,87.36,4.75,205,0,0,0,"G4500910"
2018-07-21 23:00:00,21.03,86.77,4.27,281.67,0,0,0,"G4500910"
2018-07-22,20.66,91.39,3.27,213.33,0,0,0,"G4500910"
2018-07-22 01:00:00,20.3,96.02,3.6,195,0,0,0,"G4500910"
2018-07-22 02:00:00,20.6,92.83,3.6,250,0,0,0,"G4500910"
2018-07-22 03:00:00,20,100,3.1,270,0,0,0,"G4500910"
2018-07-22 04:00:00,20,100,2.1,260,0,0,0,"G4500910"
2018-07-22 05:00:00,19.4,100,1.5,210,0,0,0,"G4500910"
2018-07-22 06:00:00,19.7,100,0.75,200,1,7,1,"G4500910"
2018-07-22 07:00:00,21.1,93.71,2.1,240,84,321,37.5,"G4500910"
2018-07-22 08:00:00,22.5,87.41,2.35,260,268.5,599,68.5,"G4500910"
2018-07-22 09:00:00,25,78.97,2.6,260,472,736,87,"G4500910"
2018-07-22 10:00:00,26.7,71.4,3.1,250,662,813,98.5,"G4500910"
2018-07-22 11:00:00,27.33,66.94,2.6,270,817.5,856,108,"G4500910"
2018-07-22 12:00:00,28.3,63.05,3.1,133.33,925,882,112,"G4500910"
2018-07-22 13:00:00,28.9,58.68,3.6,240,857.5,598,280.5,"G4500910"
2018-07-22 14:00:00,29.4,57,3.1,250,873.5,650.5,251.5,"G4500910"
2018-07-22 15:00:00,29.4,53.23,3.1,250,618.5,344.5,309.5,"G4500910"
2018-07-22 16:00:00,29.4,57,4.6,250,726,715,164,"G4500910"
2018-07-22 17:00:00,26.1,69.12,3.6,290,507.5,503.5,180,"G4500910"
2018-07-22 18:00:00,24.63,73.89,2.07,235,171,73,135.5,"G4500910"
2018-07-22 19:00:00,25,78.97,1.5,270,38,9.5,35.5,"G4500910"
2018-07-22 20:00:00,22.8,93.52,0,0,7,6.5,7,"G4500910"
2018-07-22 21:00:00,22.2,90.33,0,116.67,0,0,0,"G4500910"
2018-07-22 22:00:00,21.67,90.32,0,120,0,0,0,"G4500910"
2018-07-22 23:00:00,21.7,90.06,1.5,280,0,0,0,"G4500910"
2018-07-23,20.6,96.36,0,76.67,0,0,0,"G4500910"
2018-07-23 01:00:00,20,100,0,3.33,0,0,0,"G4500910"
2018-07-23 02:00:00,20,100,1.5,160,0,0,0,"G4500910"
2018-07-23 03:00:00,20,100,2.1,320,0,0,0,"G4500910"
2018-07-23 04:00:00,20,95.99,0,20,0,0,0,"G4500910"
2018-07-23 05:00:00,19.55,100,0.9,180,0,0,0,"G4500910"
2018-07-23 06:00:00,19.7,100,1.4,206.67,0,0,0,"G4500910"
2018-07-23 07:00:00,19.91,100,3.37,66.67,16,3,16,"G4500910"
2018-07-23 08:00:00,20.15,100,3.22,40,108,52,90,"G4500910"
2018-07-23 09:00:00,21.08,100,2.17,45,163.5,11.5,158,"G4500910"
2018-07-23 10:00:00,22.5,93.52,2.6,40,232.5,17.5,220,"G4500910"
2018-07-23 11:00:00,24.45,81.93,3.1,25,540,185,386,"G4500910"
2018-07-23 12:00:00,26.3,77.09,1.73,40,733,384,378.5,"G4500910"
2018-07-23 13:00:00,26.95,74.08,2.05,236.67,701,344,368.5,"G4500910"
2018-07-23 14:00:00,28.9,65.15,2.1,340,910,742,201.5,"G4500910"
2018-07-23 15:00:00,26.1,81.79,3.35,55,449.5,190,276.5,"G4500910"
2018-07-23 16:00:00,21.4,96.97,3.4,134,57,0,57,"G4500910"
2018-07-23 17:00:00,21.4,96.39,1.5,105,101,4.5,98.5,"G4500910"
2018-07-23 18:00:00,22.5,93.52,2.6,45,330.5,407.5,147,"G4500910"
2018-07-23 19:00:00,22.2,100,2.1,40,170.5,294.5,92.5,"G4500910"
2018-07-23 20:00:00,22.2,96.99,1.5,50,31.5,63,25,"G4500910"
2018-07-23 21:00:00,21.7,100,2.1,10,0,0,0,"G4500910"
2018-07-23 22:00:00,21.7,100,1.8,45,0,0,0,"G4500910"
2018-07-23 23:00:00,21,100,0,30,0,0,0,"G4500910"
2018-07-24,21,100,2.1,23.33,0,0,0,"G4500910"
2018-07-24 01:00:00,21.78,96.39,2.7,32.5,0,0,0,"G4500910"
2018-07-24 02:00:00,21.1,100,2.6,30,0,0,0,"G4500910"
2018-07-24 03:00:00,21.1,100,2.6,360,0,0,0,"G4500910"
2018-07-24 04:00:00,21.1,100,2.6,35,0,0,0,"G4500910"
2018-07-24 05:00:00,21.1,100,1.8,30,0,0,0,"G4500910"
2018-07-24 06:00:00,21.1,100,2.1,15,0.5,0.5,0.5,"G4500910"
2018-07-24 07:00:00,21.6,96.39,1.9,40,44.5,67.5,34,"G4500910"
2018-07-24 08:00:00,21.95,93.49,2.35,40,141.5,182,88.5,"G4500910"
2018-07-24 09:00:00,22.8,90.14,2.1,60,153,21.5,142.5,"G4500910"
2018-07-24 10:00:00,23.3,90.73,1.5,70,183,5,179.5,"G4500910"
2018-07-24 11:00:00,24.15,81.86,1.8,90,393,72,333,"G4500910"
2018-07-24 12:00:00,26.35,71.2,0.75,40,762,531,269,"G4500910"
2018-07-24 13:00:00,27.9,66.94,1.5,106.67,891,697.5,219,"G4500910"
2018-07-24 14:00:00,28.6,65.15,0.75,93.33,936,811.5,161.5,"G4500910"
2018-07-24 15:00:00,28.9,62.8,2.1,150,865.5,792,157.5,"G4500910"
2018-07-24 16:00:00,29.4,59.16,1.5,200,740.5,748.5,152.5,"G4500910"
2018-07-24 17:00:00,29.4,59.16,1.5,100,570.5,671,143,"G4500910"
2018-07-24 18:00:00,30,55.07,1.5,50,370.5,527,129,"G4500910"
2018-07-24 19:00:00,28.3,72.13,0,53.33,171.5,316.5,87.5,"G4500910"
2018-07-24 20:00:00,25.7,73.73,2.08,76.67,31.5,72.5,24.5,"G4500910"
2018-07-24 21:00:00,23.7,87.46,1.42,290,0,0,0,"G4500910"
2018-07-24 22:00:00,22.2,96.99,0,16.67,0,0,0,"G4500910"
2018-07-24 23:00:00,21.7,96.39,1.5,310,0,0,0,"G4500910"
2018-07-25,21.7,96.39,0,126.67,0,0,0,"G4500910"
2018-07-25 01:00:00,21.4,100,1.05,350,0,0,0,"G4500910"
2018-07-25 02:00:00,21.1,100,0.75,350,0,0,0,"G4500910"
2018-07-25 03:00:00,21.1,96.97,0,16.67,0,0,0,"G4500910"
2018-07-25 04:00:00,21.1,96.97,0,3.33,0,0,0,"G4500910"
2018-07-25 05:00:00,21,94.03,0,3.33,0,0,0,"G4500910"
2018-07-25 06:00:00,20.67,96.02,0,0,0.5,1,0.5,"G4500910"
2018-07-25 07:00:00,21.15,96.39,1.3,50,10,1,10,"G4500910"
2018-07-25 08:00:00,21.7,100,2.1,30,60.5,0,60.5,"G4500910"
2018-07-25 09:00:00,22.67,93.52,0.5,350,150,8,145.5,"G4500910"
2018-07-25 10:00:00,23.9,90.22,0,0,250,24.5,232.5,"G4500910"
2018-07-25 11:00:00,25.52,77.03,1.12,60,422,77,358.5,"G4500910"
2018-07-25 12:00:00,27.2,71.93,1.5,250,709.5,383,354,"G4500910"
2018-07-25 13:00:00,28.3,63.05,1.5,156.67,949.5,833,147.5,"G4500910"
2018-07-25 14:00:00,28.9,62.8,1.5,240,937.5,825.5,150,"G4500910"
2018-07-25 15:00:00,29.4,59.16,1.5,290,867,807.5,146,"G4500910"
2018-07-25 16:00:00,30,61.14,2.6,280,743,771.5,138,"G4500910"
2018-07-25 17:00:00,30,61.14,1.5,320,576,710,125,"G4500910"
2018-07-25 18:00:00,26.3,87.51,3.6,313.33,322,398.5,132,"G4500910"
2018-07-25 19:00:00,23.05,96.42,1.3,20,91,73,73,"G4500910"
2018-07-25 20:00:00,23.3,93.54,2.6,200,24.5,35,21,"G4500910"
2018-07-25 21:00:00,23.3,97.02,0,0,0,0,0,"G4500910"
2018-07-25 22:00:00,22,98.02,0,0,0,0,0,"G4500910"
2018-07-25 23:00:00,22.8,96.42,1.05,250,0,0,0,"G4500910"
2018-07-26,22.2,100,1.5,180,0,0,0,"G4500910"
2018-07-26 01:00:00,21.7,100,1.5,260,0,0,0,"G4500910"
2018-07-26 02:00:00,21.46,100,2.08,218,0,0,0,"G4500910"
2018-07-26 03:00:00,20,100,0,0,0,0,0,"G4500910"
2018-07-26 04:00:00,20.73,100,0,0,0,0,0,"G4500910"
2018-07-26 05:00:00,21.1,100,0.5,10,0,0,0,"G4500910"
2018-07-26 06:00:00,20.6,100,1.27,356.67,1,3.5,1,"G4500910"
2018-07-26 07:00:00,20.83,100,0,0,75.5,246.5,40.5,"G4500910"
2018-07-26 08:00:00,21.95,96.42,1.4,133.33,256,537.5,80.5,"G4500910"
2018-07-26 09:00:00,26.1,82.07,0,116.67,460.5,693.5,101.5,"G4500910"
2018-07-26 10:00:00,27.2,74.16,0,0,651.5,781,114.5,"G4500910"
2018-07-26 11:00:00,28.9,65.15,2.6,20,717,610.5,208.5,"G4500910"
2018-07-26 12:00:00,29.4,63.29,2.1,120,920,869.5,122,"G4500910"
2018-07-26 13:00:00,30.6,60.91,1.5,103.33,971.5,881.5,124,"G4500910"
2018-07-26 14:00:00,31.1,51.71,2.6,116.67,959.5,872.5,128.5,"G4500910"
2018-07-26 15:00:00,31.1,51.71,3.1,300,887,850,128.5,"G4500910"
2018-07-26 16:00:00,31.1,49.82,2.1,260,759.5,809.5,125.5,"G4500910"
2018-07-26 17:00:00,31.1,49.82,1.5,300,589,746,116,"G4500910"
2018-07-26 18:00:00,30.6,51.26,1.5,270,392,646,98,"G4500910"
2018-07-26 19:00:00,28.3,72.13,0,0,191,466.5,69,"G4500910"
2018-07-26 20:00:00,26.1,79.13,0,0,34,135.5,22,"G4500910"
2018-07-26 21:00:00,23.3,90.73,0,250,0,0,0,"G4500910"
2018-07-26 22:00:00,23.3,93.54,3.1,180,0,0,0,"G4500910"
2018-07-26 23:00:00,23.3,90.73,0,126.67,0,0,0,"G4500910"
2018-07-27,22.2,96.99,0,66.67,0,0,0,"G4500910"
2018-07-27 01:00:00,21.7,96.39,0,60,0,0,0,"G4500910"
2018-07-27 02:00:00,21.7,96.39,0,63.33,0,0,0,"G4500910"
2018-07-27 03:00:00,22.2,96.99,0,76.67,0,0,0,"G4500910"
2018-07-27 04:00:00,22.2,93.49,2.1,230,0,0,0,"G4500910"
2018-07-27 05:00:00,21.7,96.39,0,220,0,0,0,"G4500910"
2018-07-27 06:00:00,22.2,96.99,2.6,240,1,4,1,"G4500910"
2018-07-27 07:00:00,23.3,93.54,2.1,270,62.5,159,40,"G4500910"
2018-07-27 08:00:00,25.6,81.51,0,93.33,245.5,485,85,"G4500910"
2018-07-27 09:00:00,26.7,74.08,0,0,459.5,693,101.5,"G4500910"
2018-07-27 10:00:00,28.3,65.02,2.6,83.33,640,743,129,"G4500910"
2018-07-27 11:00:00,30,49.53,2.6,53.33,804,813,134.5,"G4500910"
2018-07-27 12:00:00,30.6,47.85,2.1,240,917.5,855.5,133.5,"G4500910"
2018-07-27 13:00:00,31.1,45.07,5.1,230,970,869.5,134.5,"G4500910"
2018-07-27 14:00:00,31.7,44.95,4.1,240,958,860.5,139,"G4500910"
2018-07-27 15:00:00,31.1,45.07,3.1,280,886.5,845.5,133.5,"G4500910"
2018-07-27 16:00:00,31.1,42.04,3.1,270,759,810,126,"G4500910"
2018-07-27 17:00:00,31.1,42.04,1.5,290,587,747,114.5,"G4500910"
2018-07-27 18:00:00,29.4,51.27,1.5,280,387,636,98.5,"G4500910"
2018-07-27 19:00:00,26.1,76.75,0,90,185,440.5,70.5,"G4500910"
2018-07-27 20:00:00,25,84.47,0,0,30,97.5,21,"G4500910"
2018-07-27 21:00:00,24.4,87.55,0,163.33,0,0,0,"G4500910"
2018-07-27 22:00:00,24.4,84.92,0,56.67,0,0,0,"G4500910"
2018-07-27 23:00:00,23.3,90.73,0,156.67,0,0,0,"G4500910"
2018-07-28,22.2,96.99,0,0,0,0,0,"G4500910"
2018-07-28 01:00:00,21.7,96.39,0,0,0,0,0,"G4500910"
2018-07-28 02:00:00,21.7,96.39,0,113.33,0,0,0,"G4500910"
2018-07-28 03:00:00,21.1,96.97,0,110,0,0,0,"G4500910"
2018-07-28 04:00:00,20.6,100,0,0,0,0,0,"G4500910"
2018-07-28 05:00:00,20.6,100,0,10,0,0,0,"G4500910"
2018-07-28 06:00:00,20.6,100,2.1,350,0.5,1.5,0.5,"G4500910"
2018-07-28 07:00:00,22.8,84.23,2.6,340,61.5,138.5,42.5,"G4500910"
2018-07-28 08:00:00,23.9,81.79,1.5,10,153,117.5,118.5,"G4500910"
2018-07-28 09:00:00,26.7,71.4,3.6,30,361.5,340.5,186.5,"G4500910"
2018-07-28 10:00:00,27.2,69.34,2.6,20,411.5,165,296.5,"G4500910"
2018-07-28 11:00:00,29.4,61.01,2.1,86.67,765.5,693.5,194.5,"G4500910"
2018-07-28 12:00:00,29.4,63.29,1.5,40,853.5,673.5,238,"G4500910"
2018-07-28 13:00:00,28.9,58.68,1.5,270,927,755,202.5,"G4500910"
2018-07-28 14:00:00,31.1,51.71,1.5,330,887,681.5,239.5,"G4500910"
2018-07-28 15:00:00,31.1,51.71,2.1,240,839,732,187,"G4500910"
2018-07-28 16:00:00,31.1,51.71,2.1,290,740.5,766.5,142.5,"G4500910"
2018-07-28 17:00:00,31.7,49.98,0,286.67,576,713.5,126,"G4500910"
2018-07-28 18:00:00,30.6,53.21,0,100,381.5,610.5,106,"G4500910"
2018-07-28 19:00:00,27.2,74.16,0,0,183,423,74,"G4500910"
2018-07-28 20:00:00,25,81.93,0,0,31,109.5,21.5,"G4500910"
2018-07-28 21:00:00,23.9,87.51,0,0,0,0,0,"G4500910"
2018-07-28 22:00:00,23.3,90.73,0,0,0,0,0,"G4500910"
2018-07-28 23:00:00,22.2,96.99,3.1,20,0,0,0,"G4500910"
2018-07-29,21.7,100,1.5,320,0,0,0,"G4500910"
2018-07-29 01:00:00,22.2,93.49,2.1,20,0,0,0,"G4500910"
2018-07-29 02:00:00,21.7,93.47,2.1,10,0,0,0,"G4500910"
2018-07-29 03:00:00,21.7,90.06,1.5,10,0,0,0,"G4500910"
2018-07-29 04:00:00,20.6,92.83,2.1,360,0,0,0,"G4500910"
2018-07-29 05:00:00,20,89.94,2.1,350,0,0,0,"G4500910"
2018-07-29 06:00:00,20,89.94,0,16.67,0,0.5,0,"G4500910"
2018-07-29 07:00:00,21.7,81,2.1,10,43,30.5,38,"G4500910"
2018-07-29 08:00:00,23.3,78.73,2.6,60,212,317.5,106,"G4500910"
